shot_made_flag,log_init_prob,log_02_prob,lda_init_prob
1,0.3957273959002575,0.37691373331311573,0.396770408457955
0,0.4479054910871145,0.43452543923871184,0.44548842457877763
1,0.40422826241613935,0.3866421075350232,0.4039969877678499
1,0.5274550065259065,0.5172946704252598,0.5267138900778948
0,0.42629617034488465,0.4141492456897297,0.4238842590251945
1,0.5962838526208627,0.5859816553297912,0.5964127604232828
1,0.6318114379711981,0.637593252742998,0.6312610524956715
0,0.42654868943448077,0.43149680178535044,0.4247593921912922
0,0.4107738575776978,0.4157610796218188,0.40977798546634253
1,0.6221085892165484,0.628133079961666,0.622339581871739
0,0.45453769351045303,0.4651546561438022,0.4519401336500399
0,0.5291487932734854,0.5352548755889054,0.5300195855471607
1,0.6054606787465112,0.6118947524101288,0.6070482290643102
0,0.584389664144152,0.5962665041704345,0.5845062009430255
1,0.6084577956679778,0.6204056687795466,0.6091610336587922
1,0.6044724729322605,0.6165386372548628,0.6055001479759227
0,0.4162196813183531,0.43263809632566974,0.417442072406345
1,0.6123920174953268,0.630694612948745,0.6126839628127462
1,0.6106334633234939,0.6290008747353879,0.6110678690283898
0,0.5935539972934937,0.5766557060846731,0.593391632071635
0,0.4526447700689036,0.4339410181524436,0.45011784228403606
0,0.3456650940007129,0.3359684886423508,0.3418721209926866
1,0.4152444122563213,0.4087424110578445,0.4124587680387122
0,0.4864768470982701,0.4745628680634986,0.48551303074308905
0,0.5907676282155235,0.5796637189449729,0.5901810145103107
1,0.3404562542872812,0.3286607171637035,0.3385620849797696
0,0.5063892073345864,0.4968262186419065,0.5073971553142759
1,0.4836197001910816,0.47399731392815264,0.4852262531732332
1,0.3591277617051656,0.3489068815166091,0.36022214382368317
1,0.5301259974746856,0.5263769226841837,0.5306276640786773
1,0.5781462215769021,0.5739725405247121,0.5784828454571477
0,0.40781556628991,0.4025794186732469,0.4075752854416485
0,0.3702859059713402,0.3708158934287179,0.37132327161753376
1,0.29197942408281286,0.30560428014488367,0.29310425492240255
1,0.2983096340302741,0.3115180854822036,0.29983066446363427
0,0.36709182688792635,0.3610674397238607,0.36720984269945023
0,0.41082921847078085,0.4066093290031412,0.41258809140402875
0,0.5421144254750868,0.5479455298686271,0.5427726793144716
1,0.3640635872043135,0.36790583104145913,0.3610610123134412
1,0.27453520616621013,0.2814977552616719,0.2767153078400152
0,0.5246352401116674,0.5308211058622265,0.526709749107592
1,0.4624083500556632,0.4848266505350449,0.46159406557075544
0,0.46313358377878655,0.48637051714984975,0.4628528567824577
1,0.4383425325112955,0.4610272970708077,0.43830267561030706
0,0.5121136739962352,0.5351526473176405,0.5133168793219371
0,0.2823095033925018,0.3059631968365654,0.28300129306243726
1,0.33089987365179974,0.3289111128205707,0.3297239875351297
0,0.3425076848036263,0.3353192975932341,0.342755443288603
0,0.35848049059852,0.3513120446577506,0.35881579156585486
0,0.3543278004104251,0.3521236419458126,0.3528255422768854
1,0.4847706833395658,0.484092155221763,0.4861949213508214
0,0.4460565709894604,0.4534273844122369,0.44616822427019365
0,0.29623064052622167,0.3042831107491358,0.2974902652644363
0,0.3494412996706566,0.35842141276555106,0.3489714035123214
0,0.47931642946452285,0.48565352619665664,0.4810828882952302
1,0.4202982205266145,0.44382547168354275,0.42112587970879756
0,0.21898124940558564,0.24027221755155886,0.21837237738636053
0,0.24612039634346589,0.2684932075917768,0.24566050768365905
1,0.4600936559784202,0.4833748708267052,0.46152329461504077
1,0.46009118695164475,0.4568264148811891,0.4577617377904173
1,0.5918767738569516,0.5901493434204993,0.5929164099039379
0,0.44069527302231637,0.4425685586116886,0.4407174655907367
1,0.4547139569133381,0.451979580320107,0.4547573142467419
0,0.4522082579745525,0.46003029618899083,0.45006862601369585
1,0.5906839316773702,0.5942950057217451,0.5897315854333732
0,0.5477285857149028,0.5515672410255171,0.5471499641757368
0,0.5014440980021649,0.5116414028579249,0.5004682311328376
1,0.5303970605033537,0.5419252583748696,0.5305857982856774
0,0.43732798552824687,0.45225394390641954,0.4360982373621118
1,0.5089065619955012,0.5193343771163075,0.5083994926820327
0,0.43911870617910165,0.4525054089586513,0.4406328597381202
0,0.5511196523840677,0.5518447445752046,0.5505268957134466
1,0.48745264327997373,0.4857758048847484,0.485905865420944
1,0.46624562544398124,0.4699562307900935,0.46682794918770965
0,0.5229363268068711,0.5219451790764252,0.5233756408934084
0,0.4423243220502294,0.4409934200253444,0.4423991837893662
0,0.5253975911861792,0.5316076185463495,0.5246159300569427
1,0.6581430909672892,0.6630729533627214,0.6581712551190148
0,0.4934543352476614,0.5268238939958917,0.4900801622764858
0,0.4377583594458708,0.4723505530078164,0.43537287854675333
0,0.42351194266869546,0.45279295262767455,0.4242651257240033
1,0.619483448821761,0.6082153565040874,0.618673342654963
0,0.43981606768400716,0.427449710757075,0.43856743457778236
1,0.6462027780873638,0.6358628997520243,0.6464857173855229
0,0.590036730690267,0.5806670669674956,0.5901138162207666
1,0.6312281229835217,0.6209912636109969,0.6327340843506717
0,0.4638097265160576,0.454155783183337,0.4661246035939001
0,0.645217423262237,0.6403496318814501,0.6449659086460553
1,0.5528468744405758,0.547532855593192,0.55277285904933
1,0.4507369171123849,0.45671759967842807,0.4519361049049699
0,0.4703990151928349,0.4719890809085193,0.4717716478194311
1,0.4788762163780423,0.47953818044589164,0.47860043360768473
1,0.4412835788421596,0.4416126508754857,0.4402791778588261
0,0.26394059579808943,0.2649470399359434,0.2649452699687681
0,0.4757159456202153,0.49462193953537353,0.4767143665036706
1,0.5526705832943034,0.5709649320114603,0.5533907880140865
0,0.42773692021460746,0.44506101216286187,0.4273240884671401
1,0.6007699480097224,0.6190010088649149,0.6022672620222022
1,0.4277984404682671,0.4448162575346524,0.4267781619942856
0,0.5238426303509396,0.5462334704855686,0.5250829808155464
1,0.4304143618910307,0.45110935318009115,0.4310868469779141
1,0.6792517743511317,0.6977280360629956,0.6806427076492239
1,0.462197231414768,0.4830563633510564,0.4635017490250795
1,0.5173131924667262,0.5503500789071163,0.5176414429134012
0,0.46979568896674745,0.4398701298329416,0.4698407353969005
0,0.6633023046366244,0.6319036453911369,0.664332674732443
0,0.5151824852573352,0.47909307737676504,0.5136699982260348
1,0.6613001712867964,0.6298577712243094,0.6624950876700144
0,0.44967090782250624,0.42146916978749493,0.44790792266728885
0,0.6765473911418299,0.6508643201087745,0.6759122599358542
0,0.6576654911226533,0.631667823514862,0.6585568660688803
1,0.6552584676915599,0.6292273283347902,0.6563471285868215
1,0.5932367372435228,0.5669063977468358,0.5948032605651052
1,0.6055599097938359,0.5855393753181515,0.6063178543782886
0,0.39638876391382655,0.3745139089576037,0.3955573165350567
0,0.5662008117221414,0.5458385747482127,0.5676552533275281
1,0.4927736146346032,0.47012497861924624,0.49309105859693325
0,0.477157260669928,0.45418436478064994,0.4755240180292862
1,0.46355461904224726,0.4373882110014283,0.4640014659042037
1,0.4169704620759691,0.39114620834582386,0.41866324979855046
1,0.4031561263972957,0.3748522399606769,0.4039352408972901
0,0.4507523511692301,0.4216629026238003,0.4518927649282994
1,0.38165265283094396,0.3603464502502738,0.37942479540503604
1,0.43820128465748653,0.41128699447854505,0.44041422310452316
1,0.47574515797463446,0.4479806231657904,0.47819385734900133
0,0.41411247138739116,0.3920052048460378,0.4162269955600396
1,0.5629214712278546,0.5482125584804323,0.563461605742609
0,0.4865767816163542,0.4738579652419445,0.4848603842047927
0,0.5394517835576792,0.523882352863241,0.5409198620043353
1,0.4632164401488844,0.4452718713023436,0.4614262954589349
0,0.4147168238109794,0.39823946098223495,0.4154152703936439
0,0.6129712757175854,0.5974751537209984,0.6147062216505876
1,0.612276761538914,0.5967842059889822,0.6140688291577742
0,0.43643439357392494,0.4192825014015153,0.43686100634358616
1,0.608715390564451,0.5932422188814501,0.6108007953458318
0,0.42019724155006744,0.41858504189698703,0.41586450809766706
0,0.42565394325157596,0.42433112102041487,0.4213644129194663
0,0.46634116181530466,0.4521713559526536,0.46597566114069755
1,0.606573514769653,0.5936263478102322,0.6076459289316488
1,0.532436589071788,0.5188505811655424,0.5335395414867393
1,0.5515722575794589,0.5393270625392933,0.5532132055229796
1,0.6016742201323451,0.5887672938798255,0.6031470033350775
1,0.4413682464619365,0.42777604246108136,0.4425723051886168
0,0.5417980056015445,0.5342317496793914,0.5412931697082068
0,0.5193563176198215,0.5113112381575184,0.5186656079197589
1,0.4144466464379754,0.40537037351867133,0.41222239008321065
0,0.46224393827945803,0.45850276362618403,0.4611779715450888
1,0.4656884363539285,0.4565706543234417,0.46296137925131303
1,0.6011369135628573,0.5939523616990962,0.6020108067787875
1,0.6139875055381238,0.6132320622788264,0.6137288580620666
0,0.4118805500629146,0.4158696885177513,0.4111121593253983
0,0.5504797957909272,0.5491991503996942,0.5500920260302519
1,0.5969235566050624,0.5964761420171972,0.5980476191132974
0,0.5893896092904145,0.6051069692399067,0.5893029147365626
0,0.4290752017813615,0.44346959331172836,0.4261333250879504
0,0.5717433956059821,0.5879898469585887,0.5730871622262287
0,0.530171897779438,0.49797141373436526,0.5289139660465974
1,0.5713695172724459,0.5406432690571505,0.5723893123260464
0,0.3722253533338681,0.3465323284095925,0.36656640864764256
1,0.46382766441939943,0.43935646949820945,0.46446812873349685
0,0.48424176063368907,0.45813761618914495,0.4840063821332972
0,0.4433353138032534,0.4250661314086909,0.4434954444142709
0,0.4303724920820113,0.44637019563855035,0.43202086795177486
0,0.4923179746168329,0.510010046529561,0.49060680513708566
0,0.47017135010074884,0.48682671536041233,0.4725143943604247
1,0.47744883373643876,0.49241326951549036,0.48043034921270594
0,0.42384940237473345,0.4433152907723697,0.42633647419320153
1,0.4827221145434899,0.5135758719841473,0.48100949151364286
1,0.5661527454162733,0.5941688991492509,0.5660714456502499
1,0.5074133909375345,0.533552468235515,0.5085197135548043
0,0.48616687423031063,0.5109683417337157,0.48437274730567503
0,0.46267873283765437,0.49303385957912765,0.46453299980904356
0,0.476971229984096,0.5022202469543247,0.4777325851426897
1,0.5267596456384055,0.5521838392501554,0.5279487720428883
1,0.44382595123500884,0.46863224665248226,0.44264090360313696
1,0.6328959587205125,0.6721842472671499,0.6332289358261586
0,0.6242550947988914,0.6641305403586655,0.625291320849009
0,0.45209702185941303,0.4936991656121739,0.44935749862268143
0,0.42989556806810575,0.4734779890567407,0.4320468154018085
0,0.607477924709104,0.6484306517804649,0.6098939932079188
0,0.4013172711846225,0.43970648675889756,0.40269657949420207
0,0.24207393020237158,0.27136839671992946,0.24238070546180948
1,0.31153867321820433,0.34465433050141303,0.30978710675500754
0,0.2782692234408475,0.31507104965926985,0.27962601689021677
0,0.34347167800516654,0.3836080204408482,0.341523965555037
0,0.29812118484467975,0.33580489540382763,0.2965987300664683
0,0.27252898075196663,0.308361133283626,0.27169775253292516
1,0.26564588094932334,0.3013249606609465,0.26537246975813145
0,0.30075026352281997,0.34336311203397957,0.30185471726668606
1,0.27584542452276695,0.31194640848920135,0.2753906117542507
0,0.2776110210604822,0.31910307410306255,0.279008038144593
1,0.3013820553336931,0.3393853440479861,0.2994229153828433
0,0.31548312530109507,0.360797873718711,0.3144463740948663
0,0.42759765732860355,0.4795035125019909,0.42842777635370827
1,0.45722453425740445,0.5091109075048316,0.458055780602077
0,0.270848878904844,0.32828899035385617,0.2710461893962982
0,0.3772614359515372,0.4457726849446343,0.37807504568484407
0,0.4252763308570447,0.49371913142982493,0.4258315001806768
0,0.6199988986833312,0.6496970660067817,0.619633325739178
0,0.6126717186434937,0.64274462007056965,0.612896931943007
1,0.423540102692647,0.45993795717287594,0.42416126702429946
0,0.38420419989262683,0.41880790893096714,0.3801675415163098
1,0.4084391251848015,0.44416481977710937,0.40600397043691566
1,0.4220450019461011,0.465233331664883,0.42045540190297426
1,0.4331691179689499,0.4773325575930508,0.43284112321735346
0,0.3765854680093029,0.4180705853527209,0.3741161759238325
0,0.4569508754126383,0.44407398799116793,0.4535233541543984
1,0.6233246933177229,0.6130723854213455,0.6238995830302871
0,0.5199828951916894,0.5079407159090121,0.5189973988931997
0,0.4723074229351005,0.4650422487186579,0.47301851065845624
1,0.45811576013434907,0.4511840922080032,0.45898310675368326
1,0.44695854422222175,0.44134663736677887,0.44566107697222684
1,0.6153735319384431,0.6173917565489109,0.615870296253563
1,0.4268039481853395,0.427419473931657,0.42442200953582127
0,0.6125437284374284,0.6302760943431567,0.6114778690463865
0,0.4265575968361932,0.4458386537601464,0.42599659958601244
1,0.5221890829575626,0.5427683257555022,0.5219192434732731
1,0.5772100075005149,0.570324008441423,0.5762078225960019
0,0.4007319648333179,0.3976526854733756,0.39992874517770066
0,0.4225752114919383,0.4195218680572855,0.4198006954308501
1,0.5112768326703968,0.5042631933476811,0.5117177757081637
0,0.4513693241407416,0.44384604179830317,0.4498686401583422
1,0.5518651660932211,0.5512257390587754,0.5522440559005976
0,0.5456415366419229,0.545116321958461,0.5465240678306033
1,0.41987984749306945,0.42061537473753946,0.42125084600239504
1,0.45113215070103596,0.4601784527174978,0.4497070857280541
0,0.46080316576021896,0.46939107858062235,0.46010041569365245
1,0.33298861976148897,0.3414319312687011,0.33410706366834136
0,0.2720854323047069,0.29475189372296506,0.2718579483697453
1,0.4335241722794109,0.4573903313555297,0.4345564935404159
0,0.3226016713955616,0.3415238205026509,0.3192317548901144
0,0.3553291277506001,0.3403286912987768,0.35548204165959596
1,0.44222769969199494,0.42240645493034357,0.437366054868907
0,0.41308200665393147,0.39397227899215037,0.41069916336352635
1,0.4941005472809546,0.49862207636275774,0.49141575297580753
0,0.48371402882707903,0.48947599310173917,0.48427640580047754
1,0.5310048409452572,0.5365456396452326,0.530999757753459
0,0.5157928662624331,0.5004276743606437,0.5162131731691556
0,0.49025557500986683,0.34811753493650804,0.490512347790425
0,0.5034828985089461,0.4861397706301622,0.5025366126257065
1,0.6087841045919999,0.5929445262555726,0.6086467816553898
0,0.6074713166236836,0.5916389648687902,0.6074398381442566
1,0.5948002482283331,0.5790504865443216,0.5957959082383589
0,0.405604057427583,0.3900291003458572,0.40683388597593234
0,0.3165020136918904,0.30735514295981337,0.31815848843605216
0,0.387026980351453,0.3876426502263778,0.3869885454582845
1,0.5811907879647373,0.5818483000770147,0.5814621491357767
0,0.4316061189354093,0.43077858740982455,0.42843171102270894
0,0.2889862305879363,0.2917810234697482,0.28938250974288476
1,0.5496784285295406,0.5476317519053884,0.5508030358597351
1,0.5486555200180637,0.5466270489161835,0.5498631128080054
0,0.5446443844989505,0.5485523889771763,0.5455122451176726
1,0.3369827455680639,0.34283000295341803,0.33882464610476154
1,0.4130396038497862,0.4157072720119907,0.4129666450536013
1,0.5471665345514198,0.5578644918939852,0.547734174364328
0,0.5353268859650963,0.5462920630824059,0.536853694286934
1,0.3078164001871721,0.32225416083176167,0.30853684069816717
0,0.3387215972083,0.3395982004212469,0.33783470453868186
1,0.3458067590871785,0.34669246080086613,0.344834293680195
0,0.49805048224760917,0.49505085425286477,0.49790842439077726
0,0.4238994517598974,0.4208995933225313,0.42446232762998737
0,0.32149401030662,0.3231032117052412,0.32020043134992887
0,0.4807589614888258,0.47808510165729884,0.48201128863910764
1,0.40545911975878024,0.4047850433552956,0.40534772075436293
0,0.4719562595593761,0.46945038089619023,0.4739165179609273
1,0.4365439886594144,0.4406762000867247,0.43728015454125313
0,0.4802468156643912,0.49040570016996715,0.4807735716804339
0,0.36828392638632346,0.3774920029236968,0.36905520881950665
1,0.3126368488296061,0.32217716846463196,0.3139936658480575
0,0.24797133730821092,0.2600400433685329,0.24884211533409328
1,0.46326007458943,0.47370259786689617,0.4651531669504516
0,0.46825657034032764,0.49526202398838887,0.4678680333650958
0,0.45072892163849587,0.47795863275428,0.45175287126178826
0,0.44272992053425986,0.4700395464465177,0.4443951249025904
1,0.19237585359557685,0.2150578668788244,0.1921696534391587
0,0.6284288793641251,0.6158659933973788,0.6285920405967755
1,0.36494212279792965,0.3540533461263899,0.3672045145061451
0,0.4077838328775246,0.40260757672593006,0.4084383098290648
0,0.36482362643385496,0.35689246255647383,0.3639040633839757
0,0.41598914684863547,0.40704927150650577,0.41308049052437074
0,0.37791893514638414,0.3690109039472192,0.37571035701634414
0,0.33314592392445236,0.33256955645644515,0.3345879740170972
1,0.6115619365460719,0.6113796793586272,0.6123705146960511
1,0.609802015947484,0.6096521834274402,0.6107539439460632
1,0.33486645839945267,0.33477206065395343,0.3369865132580841
0,0.302529387920557,0.30891228995766545,0.3033581134479622
0,0.2975526180806356,0.3036863663044895,0.2991668043790055
1,0.4856235536125177,0.5053020876266623,0.4839541085301717
1,0.48366859513475263,0.481185420173441,0.48308580457825645
1,0.6530854133894414,0.6474124679949834,0.6533298349259533
0,0.36995548799428457,0.37426446067792346,0.3713461317228783
1,0.4169041630715638,0.41780390735729095,0.4187799678953671
1,0.5903722648786371,0.5974890764355476,0.5907578971242633
0,0.5626008664854459,0.5701880140394188,0.5642284704854033
0,0.4689275394319867,0.4938893694261999,0.4688910033579232
0,0.479612801849295,0.5049861937129474,0.48111832495834955
1,0.4499255737345067,0.43884662328838375,0.4510670657538266
0,0.565692305271833,0.548003386499675,0.5670754056907338
1,0.7040065248023595,0.714187370536407,0.7041156173045812
1,0.43530583537032846,0.4505243406368275,0.43693666547129795
0,0.4204294589203379,0.43311190684747863,0.42187119735105844
1,0.5124744648976832,0.5258687358532186,0.5141943190187851
0,0.4345299030890455,0.44854852681009544,0.43686661150639966
0,0.42667794970610295,0.4212224065032928,0.4275653805948799
0,0.49645572263290694,0.5307477691832906,0.49717367728087136
0,0.4547848558994031,0.48810537359625183,0.45448960895835355
1,0.25257102513302554,0.27697903784109235,0.24832685926181544
0,0.3452039138261629,0.37524827324344256,0.344322448736242
0,0.49351651835181104,0.5281036783442213,0.4952901387788288
1,0.5048767506207443,0.5393400301365366,0.5067725435566047
0,0.48219733325565,0.5225161613678246,0.48411459146795643
1,0.3605009967899002,0.399666277113261,0.3626679060307722
0,0.29277519872130003,0.3352530395839447,0.2943981286803463
0,0.2903683325958649,0.3447898956532607,0.2895853034849078
0,0.3977108836144637,0.4442587913437409,0.39748738050467003
0,0.532038310013489,0.576234766647703,0.5323881616841764
0,0.3921002613651091,0.43362746473162384,0.3917022764622838
0,0.2904507045870133,0.33299727698081333,0.29231732612291794
1,0.5348820550265343,0.5789943129262435,0.5371967302182145
0,0.10329821306417125,0.12262952056076186,0.10462919685452302
1,0.34115014497154256,0.3926848528119922,0.3381200877655282
0,0.4073233965011964,0.4585450342878013,0.40880583028419104
0,0.42739812547937184,0.4761792768941693,0.4260511471214201
1,0.39347698627184446,0.4419422272990067,0.39464183153517085
1,0.32006970231071596,0.3696922006236516,0.3216422872398646
0,0.18482409241315353,0.2174422782741575,0.18611443200559116
1,0.47646708737829874,0.5346032689494767,0.4770834980489765
0,0.354873707792629,0.4073752626316598,0.3538449620715876
1,0.4164690567396878,0.47268041010493855,0.4169252458319533
0,0.28193540846667,0.33013521084028763,0.2822265606955541
1,0.31488908539381616,0.3717658729942171,0.311767231199852
1,0.3400115841993566,0.39263689255601186,0.34083059452421816
1,0.3387374594052246,0.39172824718218385,0.3405564187834301
0,0.27814834296270136,0.3289076728058776,0.28081444250621296
0,0.3549600569685535,0.42361767401306616,0.3519517172192314
0,0.4852303941974584,0.5587712479797514,0.4850077643286824
0,0.24228832819661347,0.3063302664178951,0.24245700708986662
1,0.3202129225456981,0.39218814615388364,0.32063873681138877
0,0.3529195691298063,0.42762466568765406,0.3506742440936045
0,0.34900271931817894,0.41743047026629587,0.34646796892116266
0,0.2703557241842646,0.3347276501850023,0.27202597675456425
0,0.32686243971476403,0.39492814966771567,0.3278540669221024
0,0.42978275602942867,0.5029614424976073,0.4302178125367776
0,0.4538348096790522,0.5280681770606646,0.4556822849397616
0,0.39135381062098035,0.46311323591332576,0.39168107632320326
0,0.3627694031305366,0.4144099957588955,0.3627419368768773
1,0.322169097881255,0.36922193459787994,0.32326478314237556
1,0.3483733311485446,0.3960328810538559,0.3496863744034048
0,0.27026671277803954,0.31691612313505313,0.270815804756777
0,0.4635240552398414,0.43987936832819663,0.4604957277363638
1,0.6000747799754533,0.5782369675080471,0.5994142341039279
0,0.39540117788217066,0.37293934164839226,0.3935401178174821
1,0.3515778573760589,0.3294785729897447,0.34626173541503524
0,0.38599994072230587,0.36706056591772507,0.3877601351419082
0,0.5081524679443202,0.4852830537483181,0.5079328363799287
1,0.45369030834770735,0.43105301917873234,0.45387192641807583
0,0.4722790611749168,0.4563169412891548,0.4727106389796664
0,0.3747015235184881,0.3582768651476012,0.3732710736047725
0,0.3750063424146918,0.3592070286329745,0.3751474102076978
0,0.4961663138778319,0.47944677008823133,0.49513165298415773
0,0.48810366610397227,0.4812518269736648,0.489122013565433
1,0.3667488168868954,0.358446087505414,0.3679228745587881
0,0.564369224480176,0.5561821274052295,0.5663027800246997
0,0.3758647373527093,0.3832809664592305,0.3761155338909521
1,0.4249180677379635,0.43649095675844973,0.42442509290778097
1,0.49665235725997614,0.5064395771427203,0.4975376595394416
0,0.4246744890208111,0.4340738153119605,0.4264024679082885
0,0.5969946458771025,0.6083161703158778,0.5983821866166426
0,0.47294514132195,0.4859792158931986,0.4756969542942491
1,0.42591064656072136,0.44178742968316653,0.4247373176298339
0,0.476012223320983,0.4961567379882975,0.4782431545949733
1,0.5785180083565741,0.5960533731372931,0.5807696008500165
0,0.4914503488782962,0.5158548223638493,0.49193531991010303
1,0.4192871562524779,0.4445170726717215,0.4204583662417138
1,0.593970895902862,0.6175749228727138,0.5948657564264966
1,0.468451938412155,0.4962869865984834,0.4672777887528956
0,0.4523536868479163,0.47817866205616305,0.4544964115420112
1,0.5833418741627675,0.6073496102194655,0.5851039676055916
0,0.419567298041657,0.4429986825060637,0.42071776935394445
0,0.31838564363527,0.34030349557770456,0.32062181214684504
0,0.42242060657460484,0.4618104318517973,0.41894566695979263
0,0.3744818150748996,0.415231600538075,0.3760954011488741
1,0.35949744970034053,0.3703437274185913,0.3594514850969547
1,0.5042509722399174,0.5123616123587165,0.5053596444155174
0,0.3368331407504913,0.3472223542030393,0.33811755012661876
0,0.3729336366533611,0.38378134094273164,0.3731650067194088
1,0.3102516385243037,0.31539802116986554,0.30858756889695826
1,0.2639768497852123,0.2804267707803722,0.2609370058491544
0,0.3130345390447835,0.32977671317104645,0.31083396984433154
0,0.2749746003434363,0.2881593818178916,0.27695492100234975
0,0.34520418845877415,0.3594984352737073,0.3473836986699768
1,0.31198535605445116,0.3347946024378329,0.3086757768955161
0,0.32765851098021087,0.34462008635407093,0.3253175523377733
1,0.4501979359057771,0.47244914387634057,0.45083073319804445
1,0.48390349192058935,0.50522573460562,0.48588497604045155
0,0.22119275815764536,0.23431873496074787,0.2200841591952639
1,0.4793324624961943,0.5173834342888249,0.47979647614677373
0,0.3284398222055443,0.36437116679280546,0.32962974522278204
0,0.2698544641186619,0.3058258083906322,0.2677882669548106
0,0.3679517496978345,0.40627933759708657,0.36904781448483226
1,0.3194046283709416,0.35444979728859116,0.32109714211726786
0,0.2482337617651011,0.28262454630751643,0.24846543258510312
0,0.28118968067599814,0.3144237104833328,0.283205648095433
0,0.3205425582187538,0.33252377926949844,0.32089388834587224
1,0.3251445192675037,0.34163007950068675,0.32365649321967027
1,0.48704895793334785,0.48873522685491766,0.48653030152592563
0,0.4228286188533015,0.425995542231398,0.42285745794320023
0,0.41941155051079254,0.4189466452282307,0.41963754585369983
0,0.43992889870078744,0.4407260893688025,0.4411397954099825
1,0.4249824489636365,0.432086170606947,0.4252728530880202
1,0.3947774547726912,0.4039966249350071,0.3946333476934681
1,0.4283873570295582,0.4344419703786716,0.42856952699507284
1,0.556672841402083,0.562761448243131,0.5574222996548582
0,0.3817187778104207,0.38868010507277306,0.3831071164483252
1,0.3648867790210978,0.37275581873867875,0.36677517786115105
0,0.5680735224986727,0.5806720805019798,0.5678063967407407
0,0.39836555222143055,0.41310413645885014,0.3987092365850281
0,0.39025288118735607,0.4019736684464663,0.3897854689503892
0,0.3750972555755135,0.38545350090285435,0.37261277452871844
1,0.4422419580156426,0.4539404225450154,0.44100766401533925
0,0.38041977535157667,0.39559068760734145,0.38207593006789803
0,0.5128719391240405,0.5267660977993995,0.5148679778116545
1,0.3790316115005201,0.4117599363954427,0.37616247315807094
0,0.4287431440586699,0.4610660272519288,0.42849125534419025
1,0.35544023793716945,0.3816777767694478,0.3515675050436843
1,0.3717550344659829,0.4023771240560528,0.3726494251755312
1,0.2912674519830749,0.32258286780360773,0.28873296682112826
1,0.3552692418250631,0.387833166403707,0.3541801018694915
0,0.5233204599148555,0.5535116833274852,0.5248013566233501
0,0.517899501021813,0.527238991294513,0.5166297032391212
0,0.403617285354365,0.41450458566498993,0.4037422088812158
0,0.5203416567598861,0.5250776373016705,0.5188940703282571
0,0.4883016961254177,0.4946835054996169,0.4901173011034646
1,0.6278047343552879,0.6336625967473296,0.6295419384002254
0,0.41479768873081024,0.42367613392144177,0.4093130922196547
1,0.46156737167042494,0.47816827727916095,0.45798786856160345
1,0.5047665381687585,0.5155298183925052,0.5031035579962765
1,0.5499689930221259,0.5608430805433879,0.5492328308057077
0,0.4752860564357404,0.4905205409252573,0.4769590886282094
0,0.4721822104774045,0.495575130200953,0.47053160015617795
0,0.5105211033394603,0.5283716177589123,0.509766286192414
1,0.5465537098600751,0.5676043708995414,0.5474460833203662
0,0.3503884399507999,0.3746191068359693,0.34980237899288724
0,0.6208229760392562,0.6387849850871438,0.6224158580591473
1,0.5366514796765011,0.5420443614388771,0.5369403320163635
1,0.3937657111063512,0.4026290946062462,0.3927552851321984
1,0.35085027898374854,0.3546933656905132,0.35071102051985
1,0.5170342102886406,0.5286620986105811,0.518105632296945
0,0.46080818595720474,0.4739734109214294,0.4620623458252195
0,0.34929964577301353,0.36467991435686636,0.3477499801621935
0,0.3460848398815179,0.3673054791530228,0.34505396018616474
0,0.4763159307828384,0.4939777665729401,0.4754242485370015
1,0.3290757754503462,0.34412812975544055,0.3279427878500771
0,0.3563987117791206,0.37418742880271666,0.3581690570833593
0,0.31831232005693616,0.333095117226752,0.31768027096734525
0,0.2906317756015507,0.32612984919671595,0.28732455853897926
0,0.2882539983193143,0.32150296464724776,0.2884971512528603
0,0.26497485155245093,0.2926254230818624,0.2649263111726334
0,0.2721623840824034,0.2997457402737285,0.2713314749055184
0,0.38041642767300443,0.3967334688963525,0.3808367752720473
0,0.6127308515790604,0.6254812943745033,0.6134826388331054
0,0.396964633470734,0.41359404844859254,0.39452377729836435
1,0.47143039563693,0.4974022649090554,0.47113230791665
1,0.47662671434284337,0.501935058310848,0.4761007703679349
0,0.45032836556849215,0.47472009044732283,0.4484022382643142
1,0.6279546688587265,0.652458250890034,0.6294362274911554
1,0.3498838305746743,0.3800175912463174,0.351209978634313
0,0.39794225169316116,0.4287437886308496,0.3993540747503678
0,0.48748470471215694,0.5341434469693602,0.4860589533125714
1,0.3706045299102249,0.41247334538282476,0.37093130655997825
1,0.5693981327202096,0.6079584640230807,0.5708648299925604
1,0.39544372232771485,0.44134895542498537,0.3958959423634364
0,0.3635768569252317,0.40555320573835624,0.3634294333527088
0,0.28504984272687056,0.33584147960877214,0.2847164788695098
0,0.3630986953005174,0.4114759472855647,0.3618100591708217
0,0.26672663432807553,0.32235214640417514,0.2628724741065785
1,0.4571174392932975,0.5281613543438891,0.45961129505526155
0,0.3166679669803103,0.38483558323195793,0.31836470071311734
1,0.23631552525026622,0.2730814081984659,0.23662681205190098
1,0.3277836677548326,0.3777387822097989,0.3280571335740314
0,0.22522858184287015,0.2651519820278792,0.22509952027703417
0,0.3380111440750313,0.38988845819503204,0.3398608717694762
0,0.2824310519653515,0.32909831171045806,0.284161514168902
0,0.2431827773566454,0.3004515430554937,0.2432041534953503
0,0.46478887608296826,0.5369338491850213,0.4648708911470962
